Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0803,151.92165162953646,-2.873982056850974,0.22107690746585879,-12.999919755503214,1.2247172735344893e-38,7.217142487414755e-38,ybiI
b0804,19.684007535187067,-0.4571996122005532,0.4177657550916525,-1.0943922679834048,0.2737829735978973,0.30682869776500016,ybiX
b0805,87.1375691197372,1.4372273873003885,0.2711430453670037,5.300624197663045,1.1540742523315622e-07,2.1435590121365136e-07,fiu
b0806,310.8637007203984,-5.70945737852983,0.27346578652723214,-20.87814147076594,8.461979858011143e-97,1.6337559357440815e-95,mcbA
b0807,672.4979128799736,2.51071204460702,0.1397487927806509,17.965894335472527,3.604222205729623e-72,4.3587324586873075e-71,rlmF
b0808,401.5416257833461,-1.5082171709719905,0.16522091786306545,-9.12848802971786,6.946259863793242e-20,2.2319296292275802e-19,ybiO
b0809,584.8027166028411,-1.45104329205078,0.17357170961338356,-8.359906664990842,6.276789527502592e-17,1.8035527088816195e-16,glnQ
b0810,397.5839434156367,-1.0559817120877995,0.15998386183304888,-6.60055145555724,4.096311769854509e-11,9.228231530654835e-11,glnP
b0811,1760.7156440708525,-2.42207810091175,0.12626014820355552,-19.18323505376294,5.1099866239892214e-82,7.399395104868603e-81,glnH
b0812,29376.983418567474,-6.7167956565306675,0.19044528167082675,-35.26890032455751,1.7610055976261307e-272,3.691403162262013e-270,dps
b0813,156.94189286135048,0.9885212432834016,0.19739053207585117,5.007946596463619,5.501379289498738e-07,9.880486182118909e-07,rhtA
b0814,10734.494061259937,-1.6037429427649286,0.13004055146624113,-12.332637201875173,6.043585038441488e-35,3.2247104653599313e-34,ompX
b0815,653.069689614074,3.5225812685474853,0.1677140175709927,21.00349940669921,6.092819346895892e-98,1.1920262562238096e-96,opgE
b0817,406.31602692860446,0.8972713455761162,0.14687612205347877,6.109034831743532,1.002354527482753e-09,2.0961352161420805e-09,mntR
b0818,677.8897756973671,2.450792332304663,0.1679976670955903,14.588252174419589,3.3363616578943394e-48,2.455963882617204e-47,ybiR
b0819,1828.6953299426411,0.5878567483928749,0.14235638735488107,4.129472230335569,3.635969138010777e-05,5.835047810981932e-05,ldtB
b0820,1912.047962693254,1.5724578837177776,0.1399424995880842,11.236457033040368,2.700022654952258e-29,1.1969284720140825e-28,ybiT
b0821,296.2436077101258,1.2287244283496208,0.16618479625421384,7.393723469564772,1.427731810566365e-13,3.647635188690156e-13,ybiU
