Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b1581,56.63722129862179,2.9872775549965684,0.35076902831307866,8.516366366104238,1.6463743338213265e-17,4.8187099850275795e-17,rspA
b1495,53.25353798177493,2.9863465286066915,0.3375881847647356,8.846122771411178,9.061256700577032e-19,2.8109691329062785e-18,yddB
b1024,185.96149140509928,2.9847021064315404,0.2205323312104896,13.534079515908974,9.840737701577433e-42,6.21505414093886e-41,pgaA
b4671,5.069338236189185,2.9838099849219124,1.0920692226651625,2.7322535266033894,0.00629027165600671,0.008478192232009045,ykgR
b1556,13.645338566470562,2.983197989376733,0.6482597373129397,4.601856042675421,4.18742595888206e-06,7.111515845292757e-06,essQ
b1402,6.720564672507037,2.9779416010672204,0.9745160784983278,3.055815770280624,0.002244491210413022,0.0031566294914498797,insD2
b2073,92.35000112429316,2.9770117228304045,0.28909332442548463,10.297753255792475,7.212616007987465e-25,2.797351160102275e-24,yegL
b1627,319.5037616489897,2.9715724506911654,0.21867932796827205,13.58872134051147,4.6717066916799304e-42,2.9717995457767416e-41,rsxA
b2221,6.842849423470703,2.9695652279524594,0.9230653859602181,3.2170692056266104,0.0012950735543871001,0.0018618268407615986,atoD
b2843,66.58128563135783,2.9674493578466223,0.30959725279832406,9.584869797858511,9.257433310480602e-22,3.1986830009996558e-21,kduI
b2057,52.62018922603335,2.9662593125154118,0.3454737013773485,8.586064006288785,8.999954054993078e-18,2.6768782263567252e-17,wcaC
b4080,37.367192166891236,2.9651322647893683,0.40478989635886164,7.325114315997318,2.3869515337919175e-13,6.035244486933958e-13,mdtP
b1216,288.2258252628447,2.962399941216402,0.18954388389358862,15.629098023967453,4.612864498534099e-55,3.9352382795633926e-54,chaA
b2409,248.1027405690552,2.9616824201361758,0.19201095218945916,15.42454941431598,1.1193364185700775e-53,9.385369361039012e-53,yfeR
b2944,54.033219932932575,2.957044094536609,0.3382876439794341,8.74121224101339,2.3062229391035786e-18,7.011045150506873e-18,yggI
